Date,TMax,TMin,TMoy,HMax,HMin,HMoy,Vt,Ins,Rg,ETO
5/12/1971,32,19.2,25.6,98,59,78.5,2.17,7.6,,4.385718834
5/13/1971,33.8,22.4,28.1,95,50,72.5,1.89,10.7,,5.556384848
5/14/1971,31.4,20.4,25.9,95,59,77,2.17,7.300000001,,4.40284756
5/15/1971,33.09999999,22.6,27.85,93,53,73,2.17,9.899999999,,5.37645662
5/16/1971,33.2,22.2,27.7,86,41,63.5,2.03,7.4,,5.06022805
5/17/1971,35.40000001,23.4,29.4,94,47,70.5,1.68,8.800000001,,5.25212018
5/18/1971,26,21.8,23.9,96,68,82,1.89,1.8,,2.800031368
5/19/1971,33,20,26.5,98,49,73.5,0.7,11.3,,5.151380595
5/20/1971,25.6,20.6,23.1,98,76,87,1.61,0.4,,2.251173592
5/21/1971,30.6,20.2,25.4,98,63,80.5,1.4,8.300000001,,4.337907655
5/22/1971,27.9,19.1,23.5,98,71,84.5,0.91,1.4,,2.476155627
5/23/1971,29,21.4,25.2,95,63,79,1.33,4.699999999,,3.515202223
5/24/1971,32.2,21.2,26.7,95,53,74,1.47,9.5,,4.899096526
5/25/1971,34.09999999,22,28.05,95,51,73,1.89,10.7,,5.476465901
5/26/1971,33.09999999,23,28.05,94,53,73.5,2.52,7.199999999,,4.81679645
5/27/1971,32.2,19.3,25.75,98,58,78,2.73,6.800000001,,4.282315401
5/28/1971,33.3,21.8,27.55,96,51,73.5,1.61,7.800000001,,4.641921779
5/29/1971,30,20,25,95,60,77.5,1.4,5.800000001,,3.771866995
5/30/1971,32.40000001,22,27.2,96,58,77,1.47,10.5,,5.112604409
5/31/1971,32.8,22.8,27.8,94,56,75,1.4,9,,4.856093237
6/1/1971,28.6,19,23.8,98,66,82,1.4,4.4,,3.24822962
6/2/1971,31,21.5,26.25,96,62,79,1.33,9.300000001,,4.64141129
6/3/1971,32.59999999,22.9,27.74999999,96,57,76.5,1.47,7,,4.349126317
6/4/1971,30.6,22.8,26.7,93,53,73,2.73,6.6,,4.567959791
6/5/1971,31.4,21.7,26.55,94,59,76.5,1.82,9.600000001,,4.864618957
6/6/1971,32.40000001,21.4,26.9,94,54,74,1.47,10.5,,5.099834846
6/7/1971,33.09999999,22.2,27.65,94,52,73,2.1,9.5,,5.1465446
6/8/1971,33.40000001,22.8,28.1,92,52,72,2.38,8.5,,5.09366232
6/9/1971,32.59999999,23.5,28.05,91,53,72,2.17,7.4,,4.78121092
6/10/1971,34.09999999,20.5,27.3,95,50,72.5,1.61,10.9,,5.294020629
6/11/1971,31.3,20.6,25.95,96,63,79.5,2.03,6.6,,4.059919517
6/12/1971,32.59999999,22,27.3,94,47,70.5,1.12,8.100000001,,4.539104581
6/13/1971,30.7,20.6,25.65,89,59,74,1.61,7.199999999,,4.234285053
6/14/1971,29.8,20.4,25.1,94,52,73,2.1,2.3,,3.33549659
6/15/1971,31.6,19.9,25.75,96,51,73.5,1.68,10.4,,4.95267131
6/16/1971,33.09999999,20.8,26.95,95,48,71.5,1.33,4.300000001,,3.692837221
6/17/1971,33.2,20.2,26.7,89,43,66,1.61,8.899999999,,4.90363338
6/18/1971,33.09999999,20.7,26.9,96,48,72,1.68,8.300000001,,4.67704213
6/19/1971,30.4,19.2,24.8,98,58,78,1.89,5.300000001,,3.682890431
6/20/1971,29.5,19.3,24.4,98,67,82.5,2.31,4.199999999,,3.314583839
6/21/1971,30.8,21.2,26,96,58,77,1.19,5.9,,3.806575207
6/22/1971,31.5,20.6,26.05,98,61,79.5,0.98,6.699999999,,3.912462676
6/23/1971,31.3,21.4,26.35,98,61,79.5,1.33,6.199999999,,3.885515139
6/24/1971,28,19,23.5,99,65,82,1.89,3.4,,3.045633939
6/25/1971,31.6,20.9,26.25,97,56,76.5,1.19,10.5,,4.880704008
6/26/1971,31.9,22,26.95,96,54,75,1.68,9.600000001,,4.888864005
6/27/1971,30.1,20.3,25.2,96,63,79.5,1.61,6,,3.773032071
6/28/1971,29,20.8,24.9,98,66,82,1.4,5.1,,3.457443944
6/29/1971,30.8,20.8,25.8,98,55,76.5,1.33,9.5,,4.62337243
6/30/1971,31.2,21.4,26.3,96,56,76,2.03,7.800000001,,4.45783115
7/1/1971,31.5,20.2,25.85,95,58,76.5,1.33,10.6,,4.873983599
7/2/1971,30.7,22.8,26.75,91,60,75.5,2.17,5.199999999,,4.002034869
7/3/1971,28.6,21.9,25.25,91,67,79,1.82,2.8,,3.149095616
7/4/1971,26.3,18.6,22.45,98,73,85.5,1.19,3.7,,2.868723645
7/5/1971,29.8,20.9,25.35,96,62,79,0.77,6.300000001,,3.723887238
7/6/1971,30.8,21,25.9,98,58,78,1.61,9,,4.544620993
7/7/1971,30.4,22,26.2,95,59,77,1.68,8.800000001,,4.574263616
7/8/1971,26,18.9,22.45,98,70,84,1.33,1.2,,2.402613021
7/9/1971,30.8,20.7,25.75,98,59,78.5,1.19,7.199999999,,4.054264935
7/10/1971,28.1,19.4,23.75,97,71,84,1.89,3.4,,3.002827092
7/11/1971,29.3,20.8,25.05,94,63,78.5,2.03,5.6,,3.782147162
7/12/1971,30.2,19.6,24.9,96,58,77,0.42,7.9,,4.002853043
7/13/1971,31.4,21.1,26.25,96,58,77,0.7,8.300000001,,4.292713311
7/14/1971,30.4,20.1,25.25,96,57,76.5,1.4,9.5,,4.588099331
7/15/1971,25.8,20.5,23.15,95,74,84.5,2.17,2.3,,2.748921349
7/16/1971,27.1,20.2,23.65,97,74,85.5,0.98,1.1,,2.376618969
7/17/1971,30.4,21,25.7,96,57,76.5,1.4,6.199999999,,3.92097104
7/18/1971,28.6,21.5,25.05,96,65,80.5,2.03,2.4,,3.049575851
7/19/1971,29.8,21.2,25.5,96,63,79.5,1.47,2.8,,3.093609627
7/20/1971,29,21,25,98,63,80.5,2.03,3.2,,3.217014321
7/21/1971,27.8,20.5,24.15,98,68,83,1.47,1.4,,2.602037582
7/22/1971,28,20.2,24.1,95,66,80.5,1.61,2.8,,2.994543276
7/23/1971,30.2,20.9,25.55,98,61,79.5,0.98,8.300000001,,4.271481497
7/24/1971,29.9,21,25.45,93,63,78,2.17,4.6,,3.67907712
7/25/1971,30.7,18.6,24.65,91,55,73,1.61,5.9,,3.908286265
7/26/1971,29.6,20.9,25.25,91,59,75,2.17,3.7,,3.5940394
7/27/1971,29.7,20.9,25.3,93,61,77,2.03,4.800000001,,3.722374629
7/28/1971,31.4,20.8,26.1,96,52,74,1.19,8.699999999,,4.553122059
7/29/1971,34.59999999,18.6,26.6,99,80,89.5,0.91,1.8,,2.640504335
7/30/1971,27.5,20.9,24.2,97,68,82.5,2.1,2.5,,2.958047898
7/31/1971,28,20,24,98,67,82.5,0.7,2.7,,2.788217322
8/1/1971,26.8,20.9,23.85,98,78,88,1.68,2.5,,2.708130801
8/2/1971,29,20.9,24.95,98,65,81.5,1.4,3.1,,3.078501444
8/3/1971,27.8,20.1,23.95,99,68,83.5,0.63,3.4,,2.933296556
8/4/1971,28.6,21.2,24.9,96,68,82,1.4,2.1,,2.840190834
8/5/1971,29.2,20.9,25.05,98,64,81,1.61,4.5,,3.451644102
8/6/1971,27,20.2,23.6,96,64,80,1.82,3.9,,3.261813834
8/7/1971,29.4,20.3,24.85,96,61,78.5,1.4,4.5,,3.4685011
8/8/1971,28.4,21.2,24.8,95,64,79.5,1.4,5.1,,3.576329257
8/9/1971,25.4,21,23.2,97,77,87,1.68,0,,2.173541464
8/10/1971,29,20,24.5,99,62,80.5,0.98,3.3,,3.054810479
8/11/1971,28,19.2,23.6,99,67,83,1.19,1.5,,2.576991155
8/12/1971,29.9,18.9,24.4,98,60,79,0.91,6.4,,3.773215912
8/13/1971,27,20.2,23.6,98,73,85.5,1.47,2,,2.66086062
8/14/1971,27.4,20.4,23.9,96,68,82,2.38,5.199999999,,3.566593892
8/15/1971,28.8,20,24.4,96,61,78.5,1.61,7,,4.029043684
8/16/1971,29,19.2,24.1,96,60,78,0.7,7.4,,3.960843124
8/17/1971,26.9,19.6,23.25,98,73,85.5,2.59,4.5,,3.231465834
8/18/1971,25.9,20,22.95,99,75,87,2.17,0.3,,2.271064156
8/19/1971,26.7,20,23.35,98,76,87,1.12,1,,2.361933362
8/20/1971,27.1,19.9,23.5,97,72,84.5,1.89,4.300000001,,3.222380326
8/21/1971,27.6,20.7,24.15,98,69,83.5,1.61,3.2,,3.044915275
8/22/1971,27.8,20.9,24.35,98,71,84.5,1.68,1.5,,2.658323933
8/23/1971,27.6,20,23.8,98,73,85.5,1.61,4.800000001,,3.316358322
8/24/1971,29.2,20,24.6,98,62,80,2.17,6.4,,3.963374075
8/25/1971,24.1,20.5,22.3,99,87,93,1.33,0,,1.951468091
8/26/1971,23.4,19.6,21.5,99,91,95,0.63,0.8,,2.096870152
8/27/1971,28.1,20,24.05,98,71,84.5,1.19,3.8,,3.113259035
8/28/1971,28.4,18.9,23.65,98,69,83.5,0.77,5.9,,3.554156297
8/29/1971,31.1,19.6,25.35,95,60,77.5,0.91,6.199999999,,3.864153937
8/30/1971,28.3,20.9,24.6,96,68,82,1.61,4.1,,3.332443188
8/31/1971,26.3,19.4,22.85,98,74,86,0.42,1.3,,2.361671166
9/1/1971,28.6,20,24.3,98,69,83.5,0.42,2.8,,2.820720163
9/2/1971,29.1,21.6,25.35,96,68,82,1.61,0.7,,2.608218976
9/3/1971,29.9,21.6,25.75,98,57,77.5,1.4,4.699999999,,3.652509495
9/4/1971,29.3,21.6,25.45,98,69,83.5,0.77,2.1,,2.767089016
9/5/1971,28,20.9,24.45,97,71,84,1.12,1,,2.488370932
9/6/1971,30.6,20.3,25.45,97,52,74.5,1.12,8.600000001,,4.525762355
9/7/1971,29,21.4,25.2,96,67,81.5,2.31,5.199999999,,3.730571443
9/8/1971,25.6,19.6,22.6,96,80,88,0.63,1.2,,2.319734533
9/9/1971,29,19.4,24.2,100,66,83,1.47,6.9,,3.886740351
9/10/1971,30.2,20.6,25.4,96,60,78,1.33,9.5,,4.708900964
9/11/1971,26,19.5,22.75,98,75,86.5,0.77,1.9,,2.515582827
9/12/1971,29.3,19.6,24.45,100,67,83.5,0.7,4.6,,3.298761731
9/13/1971,28,18.9,23.45,100,69,84.5,1.12,2.7,,2.803751129
9/14/1971,29.2,18.8,24,98,62,80,0.91,5.5,,3.53707742
9/15/1971,29.2,20.5,24.85,98,68,83,0.98,3.9,,3.192664728
9/16/1971,29.8,19.6,24.7,98,63,80.5,0.77,8.5,,4.28794116
9/17/1971,25.4,18.2,21.8,98,63,80.5,2.31,1.7,,2.745088848
9/18/1971,29.2,19.6,24.4,98,62,80,1.12,3.6,,3.156266514
9/19/1971,29.2,19.5,24.35,98,62,80,1.19,5,,3.483011085
9/20/1971,29.8,17.9,23.85,99,62,80.5,0.91,7.199999999,,3.894235997
9/21/1971,29.9,20.8,25.35,95,67,81,1.19,5.9,,3.758684869
9/22/1971,31.2,19.5,25.35,98,56,77,0.98,7.699999999,,4.207808936
9/23/1971,30.8,19.8,25.3,99,62,80.5,0.91,8,,4.222170845
9/24/1971,30.8,19.6,25.2,98,58,78,1.33,2.6,,3.056976747
9/25/1971,30.6,21,25.8,97,55,76,0.77,8.5,,4.401283139
9/26/1971,31.1,20.5,25.8,96,58,77,2.03,6.1,,4.07471724
9/27/1971,28.9,20.1,24.5,96,64,80,1.12,2.7,,2.929367366
9/28/1971,32.2,20.5,26.35,96,58,77,0.63,8.899999999,,4.512491008
9/29/1971,32.40000001,19.5,25.95,95,55,75,0.98,8.399999999,,4.426598845
9/30/1971,29.4,20.8,25.1,94,62,78,1.47,4.4,,3.467780811
10/1/1971,30,21.8,25.9,96,60,78,1.82,6.800000001,,4.147728832
10/2/1971,31.6,19.9,25.75,98,57,77.5,2.1,7.800000001,,4.408200543
10/3/1971,29.6,21.2,25.4,96,65,80.5,1.47,4.6,,3.461530876
10/4/1971,32.09999999,20.8,26.45,98,55,76.5,1.12,5.6,,3.796656433
10/5/1971,29.2,19.9,24.55,98,69,83.5,1.33,3.4,,3.016427584
10/6/1971,31,20.2,25.6,98,63,80.5,1.12,9.199999999,,4.486769089
10/7/1971,31.8,19.8,25.8,96,61,78.5,0.77,7.9,,4.166123223
10/8/1971,31.6,19.7,25.65,95,51,73,2.03,5,,3.90133715
10/9/1971,31.4,20.2,25.8,97,60,78.5,1.47,8.699999999,,4.446569607
10/10/1971,31.8,19.6,25.7,95,57,76,1.33,8.600000001,,4.428411925
10/11/1971,29.6,22,25.8,92,56,74,1.68,5,,3.765848109
10/12/1971,30.8,21,25.9,96,61,78.5,1.4,5.1,,3.604321829
10/13/1971,32.59999999,20.3,26.45,96,53,74.5,0.91,8.399999999,,4.366950786
10/14/1971,33.7,21.5,27.6,96,36,66,1.33,9.800000001,,5.06000079
10/15/1971,28.7,21.2,24.95,96,63,79.5,1.61,3.6,,3.187729092
10/16/1971,32.90000001,20.6,26.75000001,95,45,70,0.77,8.600000001,,4.404177302
10/17/1971,32.5,20.7,26.6,99,48,73.5,2.17,8.699999999,,4.750272771
10/18/1971,30.4,19.8,25.1,98,62,80,1.33,3.6,,3.113178796
10/19/1971,31.1,19.6,25.35,98,55,76.5,1.19,6.6,,3.832660743
10/20/1971,31,20.8,25.9,85,60,72.5,1.61,6.1,,3.969631352
10/21/1971,29.9,20.4,25.15,98,60,79,1.82,5.1,,3.540923103
10/22/1971,30,19.4,24.7,98,55,76.5,1.4,4.9,,3.431360292
10/23/1971,32.8,19.2,26,95,34,64.5,0.98,8.600000001,,4.380521964
10/24/1971,32.7,19,25.85,88,42,65,1.12,8.300000001,,4.351349441
10/25/1971,33.3,18.9,26.1,93,30,61.5,1.33,7.4,,4.34159136
10/26/1971,31.8,18.6,25.2,86,36,61,1.33,6.300000001,,4.032890441
10/27/1971,33.90000001,19.4,26.65,77,22,49.5,1.19,9.100000001,,4.79075296
10/28/1971,34,17.8,25.9,81,27,54,1.19,9.199999999,,4.666066231
10/29/1971,33.2,18.3,25.75,98,35,66.5,1.68,8.100000001,,4.46143146
10/30/1971,34.40000001,20.6,27.50000001,96,27,61.5,1.33,7.9,,4.547282459
10/31/1971,34.90000001,18.1,26.50000001,73,20,46.5,1.89,10,,5.48962309
11/1/1971,34.8,19.4,27.1,96,26,61,1.19,7.9,,4.411603089
11/2/1971,34.5,17.4,25.95,98,26,62,1.4,8,,4.39513894
11/3/1971,34,17.2,25.6,83,22,52.5,1.89,9.300000001,,5.07340714
11/4/1971,33,17.1,25.05,76,26,51,1.82,8.699999999,,4.8841106
11/5/1971,34,18.9,26.45,73,21,47,2.03,7.199999999,,5.057231991
11/6/1971,34.40000001,18.5,26.45,69,18,43.5,2.03,9.399999999,,5.505439369
11/7/1971,33.2,17,25.1,96,34,65,1.33,6.9,,3.95708525
11/8/1971,34,18.9,26.45,75,35,55,1.68,6.199999999,,4.3777976
11/9/1971,35.8,20,27.9,72,24,48,1.4,8.399999999,,4.85567059
11/10/1971,35.7,17.1,26.4,84,21,52.5,1.4,9.899999999,,4.874831431
11/11/1971,34.2,17.9,26.05,90,32,61,1.61,8,,4.44935715
11/12/1971,34.8,17.5,26.15,97,21,59,1.19,7.9,,4.230479831
11/13/1971,34.5,19.4,26.95,96,33,64.5,1.68,7.4,,4.370549651
11/14/1971,35.5,19.6,27.55,96,29,62.5,1.4,9.300000001,,4.704607001
11/15/1971,36.2,19,27.6,94,18,56,1.82,8.5,,4.929916559
11/16/1971,35.59999999,16.6,26.1,98,17,57.5,1.68,8.399999999,,4.600325851
11/17/1971,36,17.8,26.9,96,19,57.5,1.61,7.9,,4.55124508
11/18/1971,35,20.6,27.8,91,31,61,1.33,8,,4.42352907
11/19/1971,34.90000001,21.6,28.25000001,91,37,64,1.68,8.5,,4.696573609
11/20/1971,35.5,19.2,27.35,95,22,58.5,1.61,8.199999999,,4.609593211
11/21/1971,34.8,20.2,27.5,82,19,50.5,2.1,9,,5.29276729
11/22/1971,34.40000001,19.2,26.8,83,18,50.5,1.61,9.5,,4.919121409
11/23/1971,34.2,19.4,26.8,94,33,63.5,0.98,6.6,,3.771040393
11/24/1971,34.7,18.8,26.75,97,28,62.5,1.82,7.6,,4.41742246
11/25/1971,34.40000001,19,26.7,91,32,61.5,1.19,6.699999999,,3.91479547
11/26/1971,35.59999999,20.3,27.95,96,31,63.5,0.98,8.199999999,,4.17786976
11/27/1971,35.09999999,20.5,27.8,95,28,61.5,2.31,7.300000001,,4.75189721
11/28/1971,34.8,19.4,27.1,95,29,62,1.47,7.699999999,,4.272619711
11/29/1971,34.8,19.2,27,91,24,57.5,1.61,9.600000001,,4.768753611
11/30/1971,35.40000001,18.6,27.00000001,92,20,56,1.82,9.699999999,,4.940641509
12/1/1971,34.90000001,19,26.95,97,26,61.5,1.4,9.300000001,,4.50142864
12/2/1971,33.3,19.8,26.55,98,23,60.5,1.4,5.4,,3.765596329
12/3/1971,35,19,27,96,26,61,1.68,9.399999999,,4.673471479
12/4/1971,34.90000001,20.4,27.65,91,30,60.5,2.17,7.6,,4.707067691
12/5/1971,33.5,21.3,27.4,93,46,69.5,2.1,7.199999999,,4.259178929
12/6/1971,34,21,27.5,93,39,66,2.1,7.199999999,,4.38537772
12/7/1971,35.8,21,28.4,95,26,60.5,1.33,9.600000001,,4.666626049
12/8/1971,35.40000001,21.4,28.4,93,28,60.5,2.1,8.899999999,,4.97574782
12/9/1971,35,22,28.5,92,33,62.5,1.68,6.6,,4.26444176
12/10/1971,33.40000001,20.2,26.8,93,46,69.5,1.61,9.5,,4.416015429
12/11/1971,34,21.9,27.95,96,45,70.5,1.47,8.300000001,,4.242916232
12/12/1971,33.8,21.4,27.6,92,42,67,2.03,8.399999999,,4.531364171
12/13/1971,34.40000001,22,28.2,94,31,62.5,1.19,7.9,,4.18259641
12/14/1971,33.40000001,19,26.2,57,20,38.5,1.89,7,,4.86156893
12/15/1971,32,17.6,24.8,60,24,42,1.47,5.699999999,,4.05566892
12/16/1971,30.6,17.5,24.05,43,20,31.5,1.89,3.9,,4.4427935
12/17/1971,33.7,15.6,24.65,44,16,30,2.17,8.5,,5.360947179
12/18/1971,34.2,16.5,25.35,29,13,21,2.73,7.699999999,,6.264826529
12/19/1971,32.59999999,15.9,24.24999999,38,14,26,2.1,8.399999999,,5.326552819
12/20/1971,34,15,24.5,45,18,31.5,1.82,8.5,,4.939110249
12/21/1971,33,15,24,52,21,36.5,1.61,7.1,,4.399403481
12/22/1971,33.2,16.8,25,60,15,37.5,2.17,8.399999999,,5.177131021
12/23/1971,33,15.9,24.45,39,10,24.5,2.8,9.399999999,,6.23546027
12/24/1971,33.40000001,15,24.2,33,12,22.5,2.59,9.5,,6.05289519
12/25/1971,32,14.5,23.25,44,14,29,2.03,7.199999999,,4.92666797
12/26/1971,32.2,14,23.1,34,13,23.5,2.03,8.5,,5.175624682
12/27/1971,32.59999999,15.5,24.05,38,16,27,1.89,9,,5.1112883
12/28/1971,33.5,13.8,23.65,46,14,30,2.1,9.300000001,,5.2481448
12/29/1971,33.5,16,24.75,49,14,31.5,1.89,8.199999999,,5.011123309
12/30/1971,34,15.8,24.9,52,16,34,1.4,8.399999999,,4.48573602
12/31/1971,34.59999999,18.2,26.4,70,16,43,1.68,9.199999999,,4.888381561
1/1/1972,35,18,26.5,33,16,24.5,2.38,9.399999999,,6.091274051
1/2/1972,35.8,17.2,26.5,28,13,20.5,2.17,9.600000001,,5.954503041
1/3/1972,35,17.6,26.3,80,19,49.5,1.4,8.100000001,,4.36520556
1/4/1972,36.2,18.8,27.5,83,22,52.5,1.19,9.300000001,,4.48855377
1/5/1972,35.2,18,26.6,88,21,54.5,1.82,9.5,,4.836430641
1/6/1972,35.59999999,19.2,27.4,71,14,42.5,1.47,9.199999999,,4.83776292
1/7/1972,34.8,17.6,26.2,62,9,35.5,1.61,9.600000001,,5.0106679
1/8/1972,35.2,17.5,26.35,89,10,49.5,1.61,9.800000001,,4.82513354
1/9/1972,34.3,17.5,25.9,79,20,49.5,1.12,7.699999999,,4.058154719
1/10/1972,34.90000001,19.2,27.05,33,12,22.5,1.61,9.100000001,,5.235539509
1/11/1972,34.40000001,17,25.7,33,10,21.5,1.33,9.600000001,,4.785370259
1/12/1972,34.59999999,17.7,26.15,92,10,51,1.61,9.699999999,,4.78155956
1/13/1972,33.90000001,17.7,25.8,83,12,47.5,2.17,6.4,,4.74837137
1/14/1972,34,17.9,25.95,65,14,39.5,1.68,9.199999999,,4.970505429
1/15/1972,34.8,16.4,25.6,37,10,23.5,1.89,9.5,,5.49618656
1/16/1972,33.7,16.6,25.15,38,12,25,1.4,7.9,,4.643019719
1/17/1972,35,16.9,25.95,64,18,41,0.91,9.199999999,,4.21530308
1/18/1972,35.2,18.6,26.9,95,26,60.5,1.82,6.9,,4.34598643
1/19/1972,34.2,21.1,27.65,87,25,56,0.91,8.300000001,,4.178019831
1/20/1972,33.7,19.7,26.7,34,17,25.5,1.82,9.199999999,,5.511238189
1/21/1972,33.8,17.2,25.5,36,14,25,1.47,8.100000001,,4.82750559
1/22/1972,34.59999999,17.2,25.9,42,10,26,1.61,7.300000001,,4.942960771
1/23/1972,36.2,17.2,26.7,42,12,27,0.98,9.5,,4.47503523
1/24/1972,36.2,18.2,27.2,79,17,48,1.4,9.399999999,,4.83847204
1/25/1972,35.2,19.5,27.35,90,12,51,1.82,9.300000001,,5.12178394
1/26/1972,36.59999999,18.4,27.49999999,90,9,49.5,1.47,9.300000001,,4.910781911
1/27/1972,35.8,19.1,27.45,57,10,33.5,0.98,10,,4.66202971
1/28/1972,36.7,17.5,27.1,76,9,42.5,1.33,9.5,,4.890335461
1/29/1972,36.7,19.8,28.25,92,18,55,1.61,9.100000001,,5.001658909
1/30/1972,36.09999999,20,28.05,81,7,44,2.52,9.899999999,,6.111693749
1/31/1972,36.2,19.8,28,72,18,45,1.33,8.699999999,,4.85655045
2/1/1972,36,20.6,28.3,83,15,49,1.68,9.899999999,,5.355974419
2/2/1972,36.59999999,21.9,29.24999999,44,16,30,2.8,9.899999999,,7.09744814
2/3/1972,36.40000001,19.2,27.8,48,16,32,2.03,10.1,,6.02732967
2/4/1972,35.2,20.6,27.9,86,16,51,1.33,9.699999999,,4.99567673
2/5/1972,35.5,19.7,27.6,91,11,51,1.12,7.9,,4.466768449
2/6/1972,36.8,20.5,28.65,76,20,48,1.33,9.100000001,,5.030721011
2/7/1972,36.5,22,29.25,75,10,42.5,1.33,7.300000001,,4.84779576
2/8/1972,36.8,20.8,28.8,89,12,50.5,1.61,9.199999999,,5.285637161
2/9/1972,36.2,18.7,27.45,83,14,48.5,0.91,9.199999999,,4.58060373
2/10/1972,37.5,20.2,28.85,83,19,51,1.89,9.699999999,,5.61558025
2/11/1972,37.59999999,22.3,29.95,88,23,55.5,1.33,9.800000001,,5.29706892
2/12/1972,35.90000001,20.6,28.25000001,87,19,53,2.03,9.600000001,,5.585708929
2/13/1972,35.8,19.2,27.5,31,8,19.5,2.17,10.4,,6.56458292
2/14/1972,36.59999999,20.3,28.45,30,11,20.5,2.38,9.399999999,,6.838670829
2/15/1972,36.2,19.9,28.05,81,21,51,1.19,9.600000001,,5.01593915
2/16/1972,37.40000001,20.6,29.00000001,75,16,45.5,1.68,10.1,,5.72819737
2/17/1972,36.8,20.2,28.5,80,15,47.5,1.4,10.2,,5.42281446
2/18/1972,37.8,21.4,29.6,95,13,54,1.12,9.800000001,,5.19892323
2/19/1972,38.09999999,20.8,29.45,83,23,53,1.61,9.600000001,,5.532144101
2/20/1972,37.8,22.6,30.2,77,23,50,1.4,9.600000001,,5.5204986
2/21/1972,37.2,22.8,30,85,25,55,2.1,9,,5.80168012
2/22/1972,37.5,22.6,30.05,91,25,58,2.52,8,,5.76723006
2/23/1972,36.90000001,22.6,29.75000001,90,29,59.5,2.17,9.100000001,,5.711860919
2/24/1972,38.59999999,23,30.8,86,26,56,2.31,9.5,,6.1646292
2/25/1972,38.8,22.4,30.6,78,15,46.5,1.4,10.2,,5.799806111
2/26/1972,37,22.6,29.8,91,26,58.5,1.68,8.399999999,,5.331003061
2/27/1972,37.40000001,22.1,29.75000001,93,26,59.5,1.89,8.800000001,,5.52726396
2/28/1972,36.09999999,22,29.05,87,30,58.5,2.59,10.1,,6.136380751
2/29/1972,35.5,22.1,28.8,78,34,56,1.89,7,,5.13396298
3/1/1972,32.8,20.6,26.7,95,47,71,1.89,1.4,,3.22402759
3/2/1972,33.59999999,21.4,27.49999999,90,19,54.5,0.98,4.5,,3.86136641
3/3/1972,35.90000001,19.8,27.85,69,11,40,1.19,8.899999999,,5.14981511
3/4/1972,37,22.2,29.6,33,9,21,1.47,10.3,,6.0622254
3/5/1972,37.8,21.6,29.7,79,9,44,1.4,8.699999999,,5.50667472
3/6/1972,37.40000001,21.6,29.50000001,81,15,48,1.4,9.399999999,,5.58491425
3/7/1972,37.2,23,30.1,83,25,54,2.03,9.800000001,,6.12674427
3/8/1972,36.3,23.7,30,91,36,63.5,2.31,9.199999999,,5.845835621
3/9/1972,33.40000001,22.4,27.9,78,43,60.5,2.31,5.5,,4.87262916
3/10/1972,37.59999999,23.8,30.7,81,29,55,1.47,9.5,,5.75412879
3/11/1972,38.59999999,22.8,30.7,88,24,56,1.61,10,,5.962765761
3/12/1972,38,23.7,30.85,88,31,59.5,2.869999999,10,,6.63723924
3/13/1972,35.7,23.6,29.65,91,43,67,2.8,9.5,,5.96266697
3/14/1972,37.59999999,22.8,30.2,83,28,55.5,1.68,9.5,,5.859782599
3/15/1972,34.7,22.8,28.75,75,37,56,1.68,2.7,,4.151134459
3/16/1972,37.59999999,22.3,29.95,82,27,54.5,1.61,9.699999999,,5.85847435
3/17/1972,36.40000001,22.8,29.6,90,35,62.5,2.59,6,,5.29903605
3/18/1972,33.8,21.6,27.7,86,37,61.5,2.1,4.800000001,,4.59964967
3/19/1972,36.2,21,28.6,91,31,61,2.38,7.4,,5.44802417
3/20/1972,32,19.1,25.55,92,49,70.5,1.47,3.3,,3.497503004
3/21/1972,35.90000001,20.9,28.4,93,38,65.5,1.61,9.699999999,,5.46266905
3/22/1972,35.90000001,22.1,29.00000001,88,37,62.5,2.1,10.2,,5.96462813
3/23/1972,35.59999999,22.5,29.05,92,33,62.5,1.82,8.399999999,,5.422939101
3/24/1972,35.7,23.5,29.6,82,24,53,0.98,8.5,,5.13215044
3/25/1972,36.8,23.3,30.05,85,23,54,1.33,9,,5.570257211
3/26/1972,37.40000001,23.8,30.6,83,28,55.5,2.17,7.4,,5.83257813
3/27/1972,36.40000001,25,30.7,83,32,57.5,1.82,8.600000001,,5.84109514
3/28/1972,37,22.7,29.85,87,36,61.5,1.82,7.9,,5.457360851
3/29/1972,35,20.2,27.6,93,30,61.5,1.68,7.9,,5.10283903
3/30/1972,36.09999999,22.6,29.35,88,34,61,2.1,10.2,,6.099660369
3/31/1972,36.7,22.9,29.8,85,31,58,2.1,9,,5.98276552
