"YEAR","MM","DD","T2M_MAX","T2M_MIN","PRECTOTCORR"
2012,9,5,28.92,21.78,4.58
2012,9,6,27.06,21.57,5.2
2012,9,7,30.12,20.66,0.81
2012,9,8,27.06,21.68,11.23
2012,9,9,29.7,20.78,3.4
2012,9,10,29.78,21.92,6.35
2012,9,11,30.55,22.29,6.21
2012,9,12,30.19,21.26,9.84
2012,9,13,28.19,22.48,4.61
2012,9,14,29.26,20.98,2.76
2012,9,15,28.61,22.11,4
2012,9,16,29.09,22.34,4.52
2012,9,17,27.97,22.16,5.18
2012,9,18,27.54,21.1,24.04
2012,9,19,28.48,21.3,7.91
2012,9,20,28.26,20.66,5.14
2012,9,21,28.77,21.88,11.03
2012,9,22,28.4,22.31,12.87
2012,9,23,27.55,21.89,1.51
2012,9,24,29.9,21.89,2.59
2012,9,25,30.13,22.01,1.18
2012,9,26,30.98,22.89,1.34
2012,9,27,27.39,22.42,4.5
2012,9,28,28.87,21.62,4.18
2012,9,29,29.35,21.23,1.1
2012,9,30,29.59,21.6,0.97
2012,10,1,30.05,21.76,1.98
2012,10,2,29.12,21.48,2.09
2012,10,3,29.34,22.6,5.84
2012,10,4,30.73,21.27,2.51
2012,10,5,31.77,21.62,4.79
2012,10,6,32.22,22.19,2.65
2012,10,7,28.76,21.82,1.9
2012,10,8,30.31,22.02,1.77
2012,10,9,28.74,21.27,1.21
2012,10,10,31.88,21.44,0.51
2012,10,11,31.98,21.99,1.03
2012,10,12,31.93,21.7,0.21
2012,10,13,31.53,21.88,1.26
2012,10,14,31.97,21.87,1.48
2012,10,15,31.38,22.55,2.21
2012,10,16,31.37,22.18,4.14
2012,10,17,30.26,22.13,3.24
2012,10,18,31.3,21.98,0.87
2012,10,19,31.83,21.91,2.46
2012,10,20,31.24,22.11,0.72
2012,10,21,29.96,22.8,1.56
2012,10,22,31.55,22.41,0.35
2012,10,23,31.59,21.74,2.64
2012,10,24,30.39,21.84,2.11
2012,10,25,31.78,21.03,2.83
2012,10,26,30.85,21.64,3.4
2012,10,27,26.87,22.4,7.39
2012,10,28,30.8,22.12,1.38
2012,10,29,27.58,22.35,0.22
2012,10,30,32.79,20.46,0.39
2012,10,31,32.18,21,1.11
2012,11,1,32.97,20.83,0.39
2012,11,2,33.36,21.33,1.44
2012,11,3,32.81,19.87,2.61
2012,11,4,31.14,21.53,1.65
2012,11,5,31.35,21.52,1.85
2012,11,6,31.19,21.96,3.29
2012,11,7,30.9,21.8,1.17
2012,11,8,31.58,21.82,1.56
2012,11,9,32,21.58,0.38
2012,11,10,32.28,20.98,0.23
2012,11,11,32.38,20.33,0.41
2012,11,12,32.4,20.9,0.01
2012,11,13,33.18,22.73,0.05
2012,11,14,32.76,22.35,0.12
2012,11,15,33.34,22.68,0.08
2012,11,16,33.82,22.4,0.08
2012,11,17,34.52,22.16,0
2012,11,18,34.06,20.44,0
2012,11,19,34.26,20.9,0
2012,11,20,34.32,19.78,0
2012,11,21,34.14,20.44,0
2012,11,22,33.43,20.12,0.02
2012,11,23,33.82,21.76,0.01
2012,11,24,32.18,19.54,0
2012,11,25,33.1,18.62,0
2012,11,26,32.69,18.52,0
2012,11,27,32.76,18.8,0.02
2012,11,28,33.55,17.78,0
2012,11,29,34.18,19.9,0.15
2012,11,30,34.54,21.09,0.22
2012,12,1,34.1,20.76,0.66
2012,12,2,32.7,22.08,0.24
2012,12,3,32.37,22.08,0.13
2012,12,4,29.68,18.87,0
2012,12,5,31.98,16.52,0
2012,12,6,32.37,15.1,0
2012,12,7,32.94,15.41,0
2012,12,8,33.58,16.04,0
2012,12,9,34.07,16.94,0
2012,12,10,34.53,16.4,0
2012,12,11,34.65,15.57,0
2012,12,12,34.68,16.26,0
2012,12,13,34.3,19.3,0
2012,12,14,33.87,21,0.01
2012,12,15,30.54,17.62,0
2012,12,16,31.07,14.98,0
2012,12,17,33.28,15.1,0
2012,12,18,32.8,15.15,0
2012,12,19,32.85,14.74,0
2012,12,20,32.02,13.93,0
2012,12,21,32.82,13.8,0
2012,12,22,33.39,14.8,0
2012,12,23,33.96,14.81,0
2012,12,24,33.96,14.15,0
2012,12,25,33.94,14.73,0
2012,12,26,34.13,14.61,0
2012,12,27,32.48,14.73,0
2012,12,28,32.86,14.29,0
2012,12,29,32.76,12.83,0
2012,12,30,31.3,12.55,0
2012,12,31,30.99,11.37,0
2013,1,1,30.22,10.87,0
2013,1,2,31.87,11.42,0
2013,1,3,32.48,12.16,0
2013,1,4,31.71,13.45,0
2013,1,5,30.72,10.83,0
2013,1,6,30.89,10.8,0
2013,1,7,32.37,10.99,0
2013,1,8,33.06,12.94,0
2013,1,9,33.93,15.48,0
2013,1,10,33.44,14.97,0
2013,1,11,33.1,16.2,0
2013,1,12,33.4,14.75,0
2013,1,13,33.94,14.92,0
2013,1,14,34.35,13.78,0
2013,1,15,34.88,14.05,0
2013,1,16,34.69,14.87,0
2013,1,17,35.29,15.46,0
2013,1,18,36.15,15.43,0
2013,1,19,37.48,15.52,0
2013,1,20,36.86,16.44,0
2013,1,21,36.7,16.32,0
2013,1,22,37.18,16.8,0
2013,1,23,37.73,18.97,0
2013,1,24,37.07,18.78,0
2013,1,25,37.4,18.39,0
2013,1,26,34.58,19.7,0
2013,1,27,34.6,19.26,0.02
2013,1,28,35.04,19.09,0
2013,1,29,34.97,19.48,0
2013,1,30,36.47,19.66,0
2013,1,31,34.98,18.41,0
2013,2,1,32.68,16.89,0
2013,2,2,33.08,14.55,0
2013,2,3,34.47,13.78,0
2013,2,4,35.73,14.62,0
2013,2,5,36.84,17.44,0
2013,2,6,35.93,17.92,0
2013,2,7,36.92,17.62,0
2013,2,8,37.62,18.35,0
2013,2,9,38.43,18.84,0.02
2013,2,10,38.32,19.17,0
2013,2,11,37.83,18.92,0
2013,2,12,35.48,19.8,0
2013,2,13,38.76,20.3,0
2013,2,14,38.56,17.23,0
2013,2,15,38.56,17.83,0
2013,2,16,39.3,17.81,0
2013,2,17,38.81,19.8,0
2013,2,18,38.16,18.74,0
2013,2,19,38.33,20.65,0
2013,2,20,37.82,23.41,3.57
2013,2,21,35.82,20.37,0.02
2013,2,22,38.37,20.51,0.01
2013,2,23,39.34,20.7,1.86
2013,2,24,40.11,21.08,0
2013,2,25,40.04,19.92,0
2013,2,26,39.23,22.27,0
2013,2,27,39.66,24.99,0.38
2013,2,28,39.45,25.62,0.7
2013,3,1,36.83,26.34,0.48
2013,3,2,39.53,26.33,0.07
2013,3,3,40.06,23.39,0
2013,3,4,38.5,25.58,0
2013,3,5,35.23,26.87,0.09
2013,3,6,40.99,25.91,0.04
2013,3,7,42.41,26.08,0
2013,3,8,41.55,22.54,0
2013,3,9,41.9,23.57,0
2013,3,10,37.53,26.25,0.02
2013,3,11,39.18,25.48,0.03
2013,3,12,36.92,27.69,0.5
2013,3,13,39.15,26.65,0.72
2013,3,14,40.13,25.56,0.35
2013,3,15,39.83,23.9,0.1
2013,3,16,40.42,24.74,0.01
2013,3,17,41.36,24.59,0
2013,3,18,38.7,26.27,1.29
2013,3,19,38.54,27.5,0.91
2013,3,20,42.87,28.07,0.01
2013,3,21,41.9,25.12,1.17
2013,3,22,39.92,26.65,1.98
2013,3,23,39.37,26.36,1.83
2013,3,24,37.34,25.58,1.99
2013,3,25,37.51,25.38,0.58
2013,3,26,33.12,25.94,4.16
2013,3,27,37.6,23.97,0.4
2013,3,28,32.1,24.94,2.61
2013,3,29,38.66,22.26,0.19
2013,3,30,40.42,23.86,0.29
2013,3,31,39.88,21.69,0
2013,4,1,39.89,23.01,0.1
2013,4,2,39.97,26.07,0.43
2013,4,3,39.08,26.55,0.99
2013,4,4,35.32,26.46,1.5
2013,4,5,37.98,25.35,0.34
2013,4,6,38.58,26.55,0.31
2013,4,7,38.62,24.88,0
2013,4,8,40.94,22.69,0.11
2013,4,9,39.45,24.69,0.5
2013,4,10,38.49,26.57,0.31
2013,4,11,41.12,25.79,0.76
2013,4,12,36.08,26.63,8.54
2013,4,13,31.31,25.04,7.37
2013,4,14,38.26,23.2,2.15
2013,4,15,37.64,24.69,5.83
2013,4,16,38.12,23.15,0.66
2013,4,17,36.98,24.57,1.1
2013,4,18,35.8,25.02,0.91
2013,4,19,34.8,24.76,1.05
2013,4,20,37.62,23.87,1
2013,4,21,38.42,25.31,1.04
2013,4,22,32.93,26.03,3.42
2013,4,23,37.17,24.45,2.45
2013,4,24,37.79,25.26,2.32
2013,4,25,33.62,25.87,2.54
2013,4,26,38.09,24.76,3.32
2013,4,27,36.63,25.23,2.83
2013,4,28,39.2,24.25,1.31
2013,4,29,39.14,22.21,0.51
2013,4,30,39.09,26.12,1.25
2013,5,1,37.74,26.33,0.94
2013,5,2,36.9,25.53,0.63
2013,5,3,39.85,25.9,2.14
2013,5,4,31.92,26.94,1.62
2013,5,5,34.47,25.05,0.46
2013,5,6,37.71,24.22,2.93
2013,5,7,37.66,24.22,2.11
2013,5,8,35.44,25.15,5
2013,5,9,37.47,24.3,1.31
2013,5,10,36.21,24.27,2.77
2013,5,11,35.05,24.58,4
2013,5,12,37.6,23.94,2.28
2013,5,13,38.08,24.5,2.65
2013,5,14,38.11,24.35,0.98
2013,5,15,35.66,24.74,15.85
2013,5,16,35.28,23.67,1.41
2013,5,17,35.41,23.91,1.8
2013,5,18,33.3,24.37,3.29
2013,5,19,34.62,24.76,5.57
2013,5,20,36.7,23.35,3.3
2013,5,21,32.34,24.1,2.46
2013,5,22,33.57,24.6,3.46
2013,5,23,32.71,24.01,0.09
2013,5,24,36.19,23.79,0.55
2013,5,25,37,23.89,3.05
2013,5,26,30.33,24.58,10.22
2013,5,27,31.48,23.52,8.86
2013,5,28,31.32,23,8.94
2013,5,29,32.32,23.12,8.89
2013,5,30,30.79,23.66,17.75
2013,5,31,30.47,23.07,8.35
2013,6,1,30.91,23.06,3.31
2013,6,2,30.97,22.88,0.36
2013,6,3,34.91,22.63,0.86
2013,6,4,34.15,22.21,3.73
2013,6,5,34.26,22.48,6.27
2013,6,6,32.35,23.64,3.05
2013,6,7,32.69,23.11,3.68
2013,6,8,32.17,22.82,2.68
2013,6,9,32.09,23.37,1.55
2013,6,10,34.99,23.35,0.43
2013,6,11,34.9,23.17,1.09
2013,6,12,37.25,23.19,0.4
2013,6,13,36.9,23.76,1.1
2013,6,14,34.95,24.23,1.23
2013,6,15,35.19,23.82,2.02
2013,6,16,36.55,23.94,1.9
2013,6,17,35.52,24.22,3.11
2013,6,18,35.8,23.9,1.04
2013,6,19,36.48,24.5,2.08
2013,6,20,34.05,23.55,6.2
2013,6,21,32.02,24.07,0.79
2013,6,22,35.76,22.87,1.67
2013,6,23,36.37,24.05,2.23
2013,6,24,34.24,24.15,3.74
2013,6,25,32.89,23.7,3.68
2013,6,26,31.54,23.36,8.7
2013,6,27,29.12,23.33,12.4
2013,6,28,29.15,22.15,8.75
2013,6,29,31.59,21.98,3.34
2013,6,30,31.01,22.83,4.42
2013,7,1,27.95,22.3,3.52
2013,7,2,31.3,21.58,0.88
2013,7,3,34.98,22.43,0.98
2013,7,4,34.22,22.48,2.8
2013,7,5,30.98,22.52,5.44
2013,7,6,30.8,21.94,4.71
2013,7,7,28.51,21.99,18.85
2013,7,8,29.1,22.1,10.4
2013,7,9,26.86,21.65,15.68
2013,7,10,27.92,20.29,9.83
2013,7,11,29.45,21.7,13.87
2013,7,12,30.54,21.51,2.83
2013,7,13,30.02,22.54,3.1
2013,7,14,30.78,21.11,3.99
2013,7,15,29.3,22.08,5.01
2013,7,16,29.73,21.93,3.99
2013,7,17,31.65,22.22,4.4
2013,7,18,31.01,21.83,3.78
2013,7,19,30.26,21.94,5.55
2013,7,20,29.23,22.22,18.59
2013,7,21,29.5,21.48,6.81
2013,7,22,29.8,22.02,3.86
2013,7,23,30.85,21.49,8.51
2013,7,24,29.67,22,4.58
2013,7,25,30.15,22.69,4.65
2013,7,26,30.62,21.49,3.05
2013,7,27,31.07,21.33,2.66
2013,7,28,31.53,22.18,3.42
2013,7,29,29.33,22.6,3.6
2013,7,30,27.3,22.61,3.7
2013,7,31,29.77,21.15,7.74
2013,8,1,29.02,21.76,5.37
2013,8,2,29.9,21.19,5.11
2013,8,3,29.56,21.98,5.68
2013,8,4,31.04,21.9,3.18
2013,8,5,30.01,22.45,3.47
2013,8,6,28.77,22.33,8.14
2013,8,7,28.92,21.99,18.19
2013,8,8,28,21.68,24.81
2013,8,9,29.14,21.68,6.24
2013,8,10,29.18,21.54,4.33
2013,8,11,29.35,22.2,6.18
2013,8,12,28.8,22.39,5.07
2013,8,13,26.66,21.87,10.12
2013,8,15,29.09,21.66,9.75
2013,8,16,26.92,22.69,5
2013,8,17,29.23,21.26,7.34
2013,8,18,28.18,20.59,15.96
2013,8,19,26.69,21.4,27.45
2013,8,20,28.9,22.06,8.69
2013,8,21,28.28,21.88,9.34
2013,8,22,27.19,21.47,6.67
2013,8,23,29.11,21.15,8.66
2013,8,24,29.61,21.97,8.05
2013,8,25,28.26,22.43,6.31
2013,8,26,27.71,22.24,5.37
2013,8,27,29.49,22.31,7.22
2013,8,28,26.97,22.51,10.74
2013,8,29,26.08,21.84,6.2
2013,8,30,26.37,20.93,7.47
2013,8,31,29.28,21.12,11.32
2013,9,1,28.89,21.57,6.45
2013,9,2,28.71,21.69,6.26
2013,9,3,28.97,21.76,11.38
2013,9,4,29.72,21.48,12.67
2013,9,5,28.03,22.4,9.31
2013,9,6,27.58,21.58,6.19
2013,9,7,27.64,20.53,8.9
2013,9,8,29.07,20.91,12.47
2013,9,9,29.44,21.44,7.75
2013,9,10,29.06,21.44,1.54
2013,9,11,30.77,19.87,4.79
2013,9,12,29.86,21.23,7.43
2013,9,13,25.87,22.05,7.85
2013,9,14,29.05,21.01,3.69
2013,9,15,29,22.09,2.27
2013,9,16,29.65,22.11,2.59
2013,9,17,30.56,22.73,2.03
2013,9,18,30.37,22.98,1.18
2013,9,19,31.44,22.92,1.74
2013,9,20,31.36,22.27,1.17
2013,9,21,27.65,22.53,0.85
2013,9,22,32.58,21.65,0.21
2013,9,23,32.3,21.05,7.55
2013,9,24,31.14,22.98,4.96
2013,9,25,28.33,22.67,7.93
2013,9,26,30.01,21.19,4.01
2013,9,27,31.88,21.75,2.97
2013,9,28,30.47,22.48,5.55
2013,9,29,29.69,22.48,6.38
2013,9,30,30.58,21.35,9.89
2013,10,1,28.37,22.26,2.55
2013,10,2,31.38,21.27,7.91
2013,10,3,31.55,22.51,0.29
2013,10,4,28.5,20.62,0.97
2013,10,5,29.29,21.32,0.78
2013,10,6,31.87,20.82,0.67
2013,10,7,32.46,20.67,0.68
2013,10,8,32.33,21.19,2.74
2013,10,9,30.76,21.56,4.82
2013,10,10,28.05,21.58,14.75
2013,10,11,30.98,21.67,3.38
2013,10,12,32.1,21.46,3.66
2013,10,13,32.95,21.26,0.3
2013,10,14,33.73,21.28,0.18
2013,10,15,32.18,20.94,0.2
2013,10,16,30.74,21.23,0.41
2013,10,17,32.33,22.26,0.34
2013,10,18,31.47,22.27,1.02
2013,10,19,31.86,22.82,0.62
2013,10,20,31.89,22.33,0.5
2013,10,21,32.9,21.95,0.36
2013,10,22,33.35,20.3,0.09
2013,10,23,33.15,20.47,0.59
2013,10,24,33.53,21.06,0.48
2013,10,25,33.1,20.41,0.54
2013,10,26,32.63,21.43,0.33
2013,10,27,33.17,22.9,0.51
2013,10,28,33.37,20.71,1.35
2013,10,29,33.23,21.11,0.26
2013,10,30,33.92,19.07,0.23
2013,10,31,30.01,22.87,0.6
2013,11,1,33.62,21.97,0.24
2013,11,2,34.38,21.97,0
2013,11,3,34.36,20.75,0
2013,11,4,33.83,19.26,0
2013,11,5,33.57,16.73,0
2013,11,6,33.51,16.48,0
2013,11,7,34.08,17.34,0
2013,11,8,35.01,19.8,0
2013,11,9,35.1,22.06,0
2013,11,10,35.51,20.88,0
2013,11,11,35.45,18.78,0
2013,11,12,35.44,18.89,0
2013,11,13,35.59,20.27,0
2013,11,14,35.58,18.87,0
2013,11,15,35.41,19.31,0
2013,11,16,35.81,21.15,0
2013,11,17,34.3,22.73,0.27
2013,11,18,34.34,22.94,0.69
2013,11,19,31.51,22.06,0.98
2013,11,20,32.59,22.13,0.76
2013,11,21,33.88,20.79,0.62
2013,11,22,34.98,18.19,0
2013,11,23,35.76,18.19,0
2013,11,24,34.73,20.3,0
2013,11,25,34.82,18.85,0
2013,11,26,35.55,18.28,0
2013,11,27,35.41,22.4,0
2013,11,28,35.92,23.42,0
2013,11,29,37.17,18.76,0
2013,11,30,36.26,18.05,0
2013,12,1,35.97,17.53,0
2013,12,2,35.63,17.19,0
2013,12,3,36.35,17.62,0
2013,12,4,35.65,18.59,0
2013,12,5,34.48,17.46,0
2013,12,6,32.89,15.9,0
2013,12,7,31.26,14.08,0
2013,12,8,32.01,12.98,0
2013,12,9,32.71,13.69,0
2013,12,10,32.69,14.75,0
2013,12,11,34.14,15.17,0
2013,12,12,34.88,15.73,0
2013,12,13,35.33,16.95,0
2013,12,14,33.89,17.63,0.05
2013,12,15,28.84,19.57,0.39
2013,12,16,31.45,16.51,0
2013,12,17,31.02,16.57,0
2013,12,18,29.59,14.24,0
2013,12,19,30.62,13.72,0
2013,12,20,32.43,12.98,0
2013,12,21,32.42,14.21,0
2013,12,22,32.79,14.79,0
2013,12,23,31.68,15.09,0
2013,12,24,33.67,14.23,0
2013,12,25,35.24,15.93,0
2013,12,26,36.27,18.23,0
2013,12,27,36.56,16.74,0
2013,12,28,36.97,17.4,0
2013,12,29,36.95,17.69,0
2013,12,30,36.97,17.72,0
2013,12,31,35.73,18.43,0
2014,1,1,35.89,17.02,0
2014,1,2,34.98,17.02,0
2014,1,3,33.8,17.12,0
2014,1,4,34.65,17.94,0
2014,1,5,34.11,17.71,0
2014,1,6,33.94,18.62,0
2014,1,7,34.68,18.19,0
2014,1,8,35.2,16.76,0
2014,1,9,35.76,17.08,0
2014,1,10,36.58,17.84,0
2014,1,11,36.39,18.3,0
2014,1,12,36.01,17.96,0
2014,1,13,35.25,15.87,0
2014,1,14,35.79,16.12,0
2014,1,15,35.37,15.65,0
2014,1,16,36.63,15.88,0
2014,1,17,36.37,18.26,0
2014,1,18,33.85,21.78,10.07
2014,1,19,32.37,19.68,9.7
2014,1,20,34.52,20.05,0.2
2014,1,21,34.23,20.01,0
2014,1,22,35.5,18.64,0
2014,1,23,36.26,19.05,0
2014,1,24,36.18,19.54,0
2014,1,25,37.42,17.99,0
2014,1,26,36.69,17.91,0
2014,1,27,37.34,18.81,0
2014,1,28,37.1,18.5,0
2014,1,29,37.17,17.49,0
2014,1,30,36.95,18.4,0
2014,1,31,34.42,19.02,0
2014,2,1,32.28,17.15,0
2014,2,2,33.35,14.91,0
2014,2,3,34.88,15.58,0
2014,2,4,36.12,16.71,0
2014,2,5,35.37,19.07,0
2014,2,6,37,21.37,0
2014,2,7,37.21,21.12,0
2014,2,8,38.83,21.58,0
2014,2,9,38.33,20.72,0
2014,2,10,38.03,20.59,0
2014,2,11,36.8,19.25,0
2014,2,12,37.43,18.55,0
2014,2,13,37.76,19.19,0
2014,2,14,37.98,18.86,0
2014,2,15,37.89,17.76,0
2014,2,16,36.6,20.6,0
2014,2,17,34.77,23.58,0
2014,2,18,35.03,23.79,0
2014,2,19,36.54,22.92,0
2014,2,20,36.38,21.15,0
2014,2,22,38.98,19.5,0
2014,2,23,39.61,20.65,0
2014,2,24,40.14,21.3,0
2014,2,25,39.68,21.09,0
2014,2,26,39.74,20.03,0
2014,2,27,39.17,21.81,0
2014,2,28,34.99,20.44,0
2014,3,1,34.63,18.47,0
2014,3,2,35.77,17.77,0
2014,3,3,37.69,17.35,0
2014,3,4,38.71,18.07,0
2014,3,5,39.09,18.11,0
2014,3,6,39.52,18.77,0
2014,3,7,39.18,19.44,0
2014,3,8,39.13,21.16,0
2014,3,9,39.59,19.76,0
2014,3,10,39.96,20.15,0
2014,3,11,37.49,21.7,0
2014,3,12,38.41,25.43,0.27
2014,3,13,34.78,25.41,0.23
2014,3,14,38.41,25.1,1.78
2014,3,15,39.88,24.44,0.83
2014,3,16,39.85,21.34,0
2014,3,17,37.37,20.27,0
2014,3,18,40.44,23.1,0
2014,3,19,41.03,23.26,0.03
2014,3,20,40.97,22.57,0
2014,3,21,40.62,24.18,0
2014,3,22,40.24,21.66,0
2014,3,23,38.41,21.72,0
2014,3,24,38.94,23.94,0.02
2014,3,25,37.95,25.86,0.06
2014,3,27,38.53,24.87,0.12
2014,3,28,39.9,25.09,0
2014,3,29,40.61,24.53,1.93
2014,3,30,38.28,26.38,6.82
2014,3,31,31.96,25.06,11.08
2014,4,1,38.06,23.48,0
2014,4,2,39.95,23.18,0
2014,4,3,40.97,24.03,0.01
2014,4,4,34.6,26.25,0.01
2014,4,5,36.9,25.44,0.01
2014,4,6,36.16,25.4,2.66
2014,4,7,36.73,24.4,4.75
2014,4,8,36.46,24.71,3.07
2014,4,9,36.37,25.26,1.77
2014,4,10,34.1,25.53,1.86
2014,4,11,35.55,24.49,0.32
2014,4,12,39.06,23.6,0.23
2014,4,13,37.92,25.23,1.11
2014,4,14,35.59,24.77,0.3
2014,4,15,38.9,24.15,0.09
2014,4,16,39.4,25.43,1.81
2014,4,17,40.15,24.73,0.65
2014,4,18,40.65,24.87,0.26
2014,4,19,39.9,25.84,0.68
2014,4,20,40.2,26.15,1.73
2014,4,21,38.72,26.92,5.13
2014,4,22,35.19,25.26,6.27
2014,4,23,31.84,25.4,10.86
2014,4,24,37.03,24.26,0.49
2014,4,25,38.72,23.87,1.68
2014,4,26,33.57,24.62,7.97
2014,4,27,34.48,24.87,3.29
2014,4,28,33.74,23.87,5.04
2014,4,29,32.38,24.3,5.72
2014,4,30,34.4,23.92,4.32
2014,5,1,33.62,23.36,4.29
2014,5,2,36.87,23.12,3.36
2014,5,3,34.7,24.15,4.27
2014,5,5,31.11,25.09,6.8
2014,5,6,32.94,24.43,5.08
2014,5,7,33.89,23.98,1.01
2014,5,8,31.23,24.24,1.15
2014,5,9,34.48,23.57,2.35
2014,5,10,32.06,23.23,5.36
2014,5,11,31.23,23.23,5.41
2014,5,12,35.27,23.19,8.21
2014,5,13,35.33,23.69,9.65
2014,5,14,32.33,23.48,5.79
2014,5,15,32.48,23.62,6.94
2014,5,16,34.33,23.3,0.45
2014,5,17,32.62,22.96,1.57
2014,5,18,34.8,22.67,1.01
2014,5,19,34.18,24.17,0.32
2014,5,20,37.75,24.68,0.08
2014,5,21,40.94,24.87,0.06
2014,5,22,35.88,25.3,3.52
2014,5,23,33.55,24.4,4.23
2014,5,24,34.95,25.01,2.73
2014,5,25,32.08,24.97,3.53
2014,5,26,35.09,24.72,1.38
2014,5,27,36.98,24.53,0.78
2014,5,28,36.95,25.05,0.41
2014,5,29,34.38,24.82,1.73
2014,5,30,34.96,24.18,1.35
2014,5,31,35.69,23.8,4.54
2014,6,1,36.41,24.29,3.26
2014,6,2,29.56,24.87,2.81
2014,6,3,35.4,23.65,5.43
2014,6,4,34.73,24.09,2.07
2014,6,5,31.92,24.44,26.62
2014,6,6,30.78,23.39,8.56
2014,6,7,34.1,22.27,1.01
2014,6,8,35.49,22.96,4.01
2014,6,9,33.01,23.45,6.38
2014,6,10,30.9,24.33,13.27
2014,6,11,33.38,22.3,3.58
2014,6,12,33.23,22.33,10.27
2014,6,13,30.35,22.77,17.28
2014,6,14,31.24,22.89,18.24
2014,6,15,31.65,23.01,36.06
2014,6,16,32.34,23.55,5.36
2014,6,17,31.67,22.72,6.87
2014,6,18,31.12,23.45,12.97
2014,6,19,31.73,22.48,6.26
2014,6,20,33.15,22.47,3.76
2014,6,21,32.23,23.2,7.12
2014,6,22,28.76,23.88,4.57
2014,6,23,29.99,22.74,2.68
2014,6,24,32.84,22.82,0.53
2014,6,25,31.89,22.62,6.89
2014,6,26,31.76,22.88,4.28
2014,6,27,30.55,23.01,7.87
2014,6,28,29.98,22.53,6.59
2014,6,29,28.84,22.7,9.61
2014,6,30,31.83,21.9,4.8
2014,7,1,32.09,21.91,2.34
2014,7,2,29.82,22.87,4.06
2014,7,3,30.49,21.94,7.9
2014,7,4,29.08,22.44,4.05
2014,7,5,31.32,22.23,5.06
2014,7,6,31.42,22.09,5.97
2014,7,7,29.41,22.69,8.59
2014,7,8,28.6,22.07,4.2
2014,7,9,30.4,20.73,1.11
2014,7,10,31.49,22.2,2.85
2014,7,11,32.67,22.72,6.74
2014,7,12,32.36,22.56,4.2
2014,7,13,30.53,23.2,5.97
2014,7,14,29.94,22.98,4.72
2014,7,15,30.78,21.78,4.71
2014,7,16,29.15,23.32,8.85
2014,7,17,27.79,23.1,13.76
2014,7,18,28.64,21.83,3.21
2014,7,19,31.03,20.65,1.96
2014,7,20,31.63,22.2,6.87
2014,7,21,30.95,22.66,8.49
2014,7,22,29.94,22.44,10.52
2014,7,23,28.82,22.62,7.11
2014,7,24,28.53,22.76,5.24
2014,7,25,31.15,21.94,0.32
2014,7,26,31.09,22.83,0.59
2014,7,27,29.68,23.02,0.29
2014,7,28,31.64,22.17,0.51
2014,7,30,28.95,22.92,15.09
2014,7,31,28.83,22.59,5.34
2014,8,1,29.8,22.14,8.83
2014,8,2,28.84,21.87,9.48
2014,8,3,28.23,21.25,8.83
2014,8,4,28.68,21.94,15.64
2014,8,5,27.86,22.22,9.66
2014,8,6,29.83,22.36,7.9
2014,8,7,29.51,21.67,6.75
2014,8,8,29.35,22.62,13.75
2014,8,9,27.46,22.58,7.27
2014,8,10,27.71,21.65,12.13
2014,8,11,29.4,20.65,5.79
2014,8,12,29.39,21.24,11.77
2014,8,13,28.39,22.05,5.61
2014,8,14,29.36,21,0.87
2014,8,15,29.62,21.37,6.32
2014,8,16,28.15,22.5,20.1
2014,8,17,27.15,22.16,16.5
2014,8,18,28.73,21.35,10.34
2014,8,19,28.27,22.26,17.03
2014,8,20,27.05,21.94,12.24
2014,8,21,28.56,20.86,28.7
2014,8,22,27.34,21.28,22.34
2014,8,23,25.55,22,16.83
2014,8,24,28.55,20.83,6.01
2014,8,25,30.23,22.48,6.55
2014,8,26,30.47,22.42,10.88
2014,8,27,28.89,22.08,1.04
2014,8,28,30.74,20.9,1.37
2014,8,29,31.51,21.76,6.28
2014,8,30,30.12,22.79,19.78
2014,8,31,29.69,22.65,5.83
2014,9,1,26.49,22.37,15.08
2014,9,2,28.08,21.06,11.57
2014,9,3,28.69,21.65,1.35
2014,9,4,29.98,20.89,1.05
2014,9,5,27.54,21.99,6.09
2014,9,6,29.74,20.96,1.69
2014,9,7,28.97,21.97,4.19
2014,9,8,28.62,21.66,11.22
2014,9,9,29,21.74,5.12
2014,9,10,29.33,22.55,9.1
2014,9,11,29.55,20.67,6.19
2014,9,12,30.5,21.92,5.11
2014,9,13,30.4,23.24,3.85
2014,9,14,27.63,21.99,14.94
2014,9,15,27.27,21.8,3.68
2014,9,16,27.71,21.59,8.12
2014,9,17,29.55,21.73,1.4
2014,9,18,29.48,21.51,4.16
2014,9,19,27.94,22.01,14.67
2014,9,20,29.85,22.12,3.63
2014,9,21,30.13,22.44,5.08
2014,9,22,29.48,21.73,2.54
2014,9,23,31.35,21.35,11.81
2014,9,24,30.58,22.13,12.29
2014,9,25,29.77,21.33,6.34
2014,9,26,30.81,21.27,8.92
2014,9,27,31.24,21.83,11.94
2014,9,28,29.37,22.07,5.18
2014,9,29,30.53,21.69,2.93
2014,9,30,29.31,21.19,7.05
2014,10,1,29.7,21.56,2.13
2014,10,2,27.02,21.83,26.5
2014,10,3,29.37,22.05,3.04
2014,10,4,30.69,21.1,0.91
2014,10,5,30.62,22.2,1.5
2014,10,6,30.33,20.78,1.93
2014,10,7,30.08,21.62,1.67
2014,10,8,30.64,22.19,1.32
2014,10,9,31.9,21.71,1.3
